# WOLF (Wordnet Libre du Français)	fra	http://alpage.inria.fr/~sagot/wolf-en.html	CeCILL-C
01889256-a	fra:lemma	orgueilleux
01889328-n	fra:lemma	Talpidae
01889328-n	fra:lemma	talpidae
01889328-n	fra:lemma	talpidés
01889520-n	fra:lemma	taupe
01889520-n	fra:lemma	mole
01889610-v	fra:lemma	agiter
01889740-n	fra:lemma	condylura
01889819-a	fra:lemma	orgueilleux
01889819-a	fra:lemma	important
01889819-a	fra:lemma	arrogante
01889819-a	fra:lemma	arrogant
01889819-a	fra:lemma	orgueilleuse
01889849-n	fra:lemma	condylura cristata
01889849-n	fra:lemma	condylure étoilé
01890033-n	fra:lemma	parascalops breweri
01890033-n	fra:lemma	parascalops
01890144-n	fra:lemma	parascalops breweri
01890187-a	fra:lemma	orgueilleux
01890187-a	fra:lemma	orgueilleuse
01890187-a	fra:lemma	fanfaron
01890187-a	fra:lemma	vaniteux
01890187-a	fra:lemma	grand
01890274-n	fra:lemma	chrysochloridae
01890411-n	fra:lemma	chrysochloris
01890564-n	fra:lemma	chrysochloridae
01890626-v	fra:lemma	hochet
01890718-n	fra:lemma	uropsilus
01890752-a	fra:lemma	grand
01890792-v	fra:lemma	rosser
01890988-a	fra:lemma	digne
01891092-v	fra:lemma	fouet
01891109-a	fra:lemma	hautain
01891109-a	fra:lemma	orgueilleux
01891109-a	fra:lemma	altier
01891109-a	fra:lemma	dédaigneux
01891145-n	fra:lemma	neurotrichus
01891249-v	fra:lemma	vibrer
01891274-n	fra:lemma	neurotrichus gibbsii
01891438-n	fra:lemma	soricidae
01891438-n	fra:lemma	musaraigne
01891438-n	fra:lemma	soricidé
01891633-n	fra:lemma	musaraigne
01891638-v	fra:lemma	secouer
01891638-v	fra:lemma	secousse
01891638-v	fra:lemma	convulsionner
01891638-v	fra:lemma	se contracter
01891638-v	fra:lemma	ébranler
01891773-a	fra:lemma	vain
01891773-a	fra:lemma	vaniteux
01891773-a	fra:lemma	frivole
01891817-v	fra:lemma	tic
01891865-n	fra:lemma	musaraigne
01891865-n	fra:lemma	Sorex
01891865-n	fra:lemma	sorex
01891865-n	fra:lemma	musaraignes
01892030-n	fra:lemma	musaraigne carrelet
01892030-n	fra:lemma	sorex araneus
01892104-v	fra:lemma	sauter
01892104-v	fra:lemma	rebondir
01892104-v	fra:lemma	rebond
01892104-v	fra:lemma	faire
01892104-v	fra:lemma	ricocher
01892145-n	fra:lemma	musaraigne cendrée
01892145-n	fra:lemma	sorex cinereus
01892271-n	fra:lemma	blarina
01892385-n	fra:lemma	blarina brevicauda
01892506-a	fra:lemma	content
01892744-n	fra:lemma	sorex palustris
01892876-n	fra:lemma	Neomys
01892876-n	fra:lemma	neomys
01892953-a	fra:lemma	humble
01893021-n	fra:lemma	neomys fodiens
01893164-n	fra:lemma	neomys anomalus
01893294-n	fra:lemma	cryptotis
01893303-a	fra:lemma	cassé
01893303-a	fra:lemma	bas
01893313-v	fra:lemma	chavirer
01893313-v	fra:lemma	renverser
01893313-v	fra:lemma	tortue
01893399-n	fra:lemma	cryptotis parva
01893510-a	fra:lemma	humble
01893510-a	fra:lemma	modeste
01893535-n	fra:lemma	erinaceidae
01893535-n	fra:lemma	érinacéidés
01893666-n	fra:lemma	Erinaceus
01893666-n	fra:lemma	erinaceus
01893771-v	fra:lemma	cliquer
01893771-v	fra:lemma	clic
01893771-v	fra:lemma	claquer
01893825-n	fra:lemma	erinaceus europaeus
01893825-n	fra:lemma	hérisson
01893988-v	fra:lemma	agiter
01893988-v	fra:lemma	bouger
01893988-v	fra:lemma	mouvoir
01893988-v	fra:lemma	remuer
01894040-n	fra:lemma	tenrecidae
01894040-n	fra:lemma	Tenrecidae
01894164-v	fra:lemma	hérisser
01894164-v	fra:lemma	émouvoir
01894207-n	fra:lemma	tenrec
01894520-v	fra:lemma	brise
01894522-n	fra:lemma	Tenrec ecaudatus
01894649-v	fra:lemma	danse
01894649-v	fra:lemma	danser
01894956-n	fra:lemma	potamogale
01894956-n	fra:lemma	Potamogale velox
01895099-a	fra:lemma	économe
01895219-n	fra:lemma	selle
01895219-n	fra:lemma	seller
01895296-a	fra:lemma	long
01895355-n	fra:lemma	lunette
01895355-n	fra:lemma	furcula
01895511-n	fra:lemma	bôme double
01895511-n	fra:lemma	lunette
01895511-n	fra:lemma	wishbone
01895612-v	fra:lemma	valse
01895735-n	fra:lemma	fourrure
01895735-n	fra:lemma	cuir
01895735-n	fra:lemma	peau
01895757-v	fra:lemma	robinet
01896007-v	fra:lemma	tango
01896031-n	fra:lemma	plume
01896046-a	fra:lemma	court
01896046-a	fra:lemma	myope
01896484-v	fra:lemma	casser
01896561-n	fra:lemma	poudre
01896561-n	fra:lemma	duvet
01896844-n	fra:lemma	édredon
01896881-v	fra:lemma	samba
01897378-a	fra:lemma	incendiaire
01897378-a	fra:lemma	séditieux
01897851-n	fra:lemma	marabout
01897948-a	fra:lemma	ravissant
01898129-a	fra:lemma	raisonnable
01898282-v	fra:lemma	ballotter
01898490-a	fra:lemma	circonspect
01898490-a	fra:lemma	discret
01898592-v	fra:lemma	frétiller
01898722-a	fra:lemma	raisonnable
01898722-a	fra:lemma	sensé
01898722-a	fra:lemma	sage
01898731-n	fra:lemma	pilosité
01899017-v	fra:lemma	appeler
01899062-n	fra:lemma	fourrure
01899167-a	fra:lemma	prudentiel
01899360-a	fra:lemma	imprudent
01899593-n	fra:lemma	toison
01899593-n	fra:lemma	laine
01899746-n	fra:lemma	crinière
01899891-v	fra:lemma	voltiger
01899891-v	fra:lemma	flotte
01900150-n	fra:lemma	cheveu
01900150-n	fra:lemma	chevelure
01900150-n	fra:lemma	poil
01900156-v	fra:lemma	papillon
01900341-n	fra:lemma	algue
01900341-n	fra:lemma	cil
01900349-a	fra:lemma	ponctuel
01900349-a	fra:lemma	exact
01900349-a	fra:lemma	régulier
01900408-v	fra:lemma	faux pas
01900488-n	fra:lemma	colonne vertébrale
01900630-a	fra:lemma	ponctuel
01900630-a	fra:lemma	exact
01900630-a	fra:lemma	régulier
01900648-v	fra:lemma	fondateur
01900771-a	fra:lemma	ponctuel
01900771-a	fra:lemma	utile
01900771-a	fra:lemma	exact
01900771-a	fra:lemma	régulier
01901021-v	fra:lemma	robinet
01901186-a	fra:lemma	tardif
01901186-a	fra:lemma	tard
01901213-n	fra:lemma	style
01901289-v	fra:lemma	barguigner
01901289-v	fra:lemma	hésiter
01901447-v	fra:lemma	courir
01901447-v	fra:lemma	jogger
01901447-v	fra:lemma	trotter
01901660-v	fra:lemma	trotter
01901783-v	fra:lemma	onduler
01901783-v	fra:lemma	onde
01901783-v	fra:lemma	dépasser
01901828-n	fra:lemma	vibrisses
01901828-n	fra:lemma	Vibrisse
01901828-n	fra:lemma	vibrisse
01901828-n	fra:lemma	d'un poil
01902126-v	fra:lemma	moulin
01902274-n	fra:lemma	à cheval
01902368-n	fra:lemma	opercule
01902468-a	fra:lemma	punitif
01902678-v	fra:lemma	crabe
01902750-n	fra:lemma	blindage
01902750-n	fra:lemma	armure
01902783-v	fra:lemma	souffler
01902783-v	fra:lemma	flotter
01902783-v	fra:lemma	dériver
01902866-a	fra:lemma	pénal
01902877-n	fra:lemma	écaille
01902980-a	fra:lemma	pénitencier
01903385-v	fra:lemma	jouer
01903385-v	fra:lemma	présenter
01903385-v	fra:lemma	jeu
01903562-v	fra:lemma	jouer
01903562-v	fra:lemma	danser
01903562-v	fra:lemma	jeu
01903756-n	fra:lemma	carapace
01903756-v	fra:lemma	marée
01903935-v	fra:lemma	marée basse
01904120-v	fra:lemma	reculer
01904156-a	fra:lemma	hybride
01904182-n	fra:lemma	coquille
01904293-v	fra:lemma	naviguer
01904293-v	fra:lemma	nager
01904293-v	fra:lemma	flotter
01904485-a	fra:lemma	hybride
01904699-n	fra:lemma	essai
01904699-n	fra:lemma	test
01904699-n	fra:lemma	épreuve
01904795-v	fra:lemma	bouée
01904845-a	fra:lemma	pur
01904930-v	fra:lemma	marcher
01905140-a	fra:lemma	immaculé
01905235-a	fra:lemma	blanc
01905377-a	fra:lemma	impur
01905416-n	fra:lemma	lorica
01905653-a	fra:lemma	propre
01905653-a	fra:lemma	pur
01905661-n	fra:lemma	invertébré
01906178-n	fra:lemma	zoophyte
01906178-n	fra:lemma	Zoophyte
01906320-a	fra:lemma	frais
01906320-a	fra:lemma	nettoyer
01906320-a	fra:lemma	pur
01906322-v	fra:lemma	pied
01906322-v	fra:lemma	patte
01906322-v	fra:lemma	sabot
01906328-n	fra:lemma	parazoaire
01906328-n	fra:lemma	Parazoaire
01906328-n	fra:lemma	parazoa
01906464-a	fra:lemma	lumière
01906464-a	fra:lemma	net
01906464-a	fra:lemma	clair
01906525-v	fra:lemma	orteil
01906525-v	fra:lemma	doigt
01906552-n	fra:lemma	porifera
01906552-n	fra:lemma	éponge
01906552-n	fra:lemma	spongiaire
01906749-n	fra:lemma	éponge
01906823-v	fra:lemma	promener
01907076-v	fra:lemma	accompagner
01907076-v	fra:lemma	escorter
01907103-a	fra:lemma	clair
01907103-a	fra:lemma	plaine
01907287-n	fra:lemma	choanocyte
01907416-a	fra:lemma	sublimer
01908039-a	fra:lemma	impur
01908204-v	fra:lemma	port
01908365-v	fra:lemma	visage
01908365-v	fra:lemma	face
01908658-v	fra:lemma	éteindre
01908703-n	fra:lemma	metazoa
01908958-n	fra:lemma	métazoaire
01909077-a	fra:lemma	sale
01909077-a	fra:lemma	boueux
01909111-n	fra:lemma	cnidaires
01909111-n	fra:lemma	cnidaria
01909111-n	fra:lemma	Cnidaria
01909275-v	fra:lemma	coin
01909397-v	fra:lemma	renverser
01909397-v	fra:lemma	retourner
01909812-v	fra:lemma	tourner
01909812-v	fra:lemma	devenir
01909812-v	fra:lemma	rabattre
01909978-v	fra:lemma	renverser
01910114-a	fra:lemma	sérieux
01910373-v	fra:lemma	partir
01910373-v	fra:lemma	sauter
01910373-v	fra:lemma	commencer
01910373-v	fra:lemma	sursauter
01910529-n	fra:lemma	scyphozoa
01910747-n	fra:lemma	méduse
01910819-a	fra:lemma	désultoire
01910819-a	fra:lemma	incohérence
01910998-n	fra:lemma	Égine
01911053-a	fra:lemma	compétent
01911271-n	fra:lemma	chrysaora
01911271-n	fra:lemma	Chrysaora
01911339-v	fra:lemma	cercle
01911511-n	fra:lemma	Hydrozoa
01911511-n	fra:lemma	hydrozoa
01911511-n	fra:lemma	hydrozoaires
01911526-v	fra:lemma	circumnaviguer
01911526-v	fra:lemma	boussole
01911698-v	fra:lemma	marcher
01911951-a	fra:lemma	discipliné
01912152-n	fra:lemma	hydre
01912159-v	fra:lemma	parcourir
01912272-n	fra:lemma	siphonophores
01912272-n	fra:lemma	Siphonophorae
01912272-n	fra:lemma	siphonophora
01912709-v	fra:lemma	mesurer
01912858-a	fra:lemma	primitif
01912893-v	fra:lemma	promener
01912893-v	fra:lemma	faire
01912893-v	fra:lemma	marcher
01913035-n	fra:lemma	physalia
01913166-n	fra:lemma	méduse
01913363-v	fra:lemma	infiltrer
01913363-v	fra:lemma	traverser
01913413-a	fra:lemma	conditionnel
01913532-v	fra:lemma	infiltrer
01913642-a	fra:lemma	limité
01913707-v	fra:lemma	infiltrer
01913838-n	fra:lemma	anthozoaires
01913838-n	fra:lemma	anthozoa
01913838-n	fra:lemma	Anthozoa
01913838-n	fra:lemma	anthozoaire
01913849-v	fra:lemma	gué
01913931-a	fra:lemma	catégorique
01913931-a	fra:lemma	catégoriel
01913931-a	fra:lemma	inconditionnel
01913997-v	fra:lemma	croix
01914108-a	fra:lemma	net
01914108-a	fra:lemma	nettoyer
01914108-a	fra:lemma	pur
01914250-a	fra:lemma	frais
01914250-a	fra:lemma	cool
01914297-v	fra:lemma	griffe
01914407-a	fra:lemma	illimité
01914415-n	fra:lemma	anémone de mer
01914415-n	fra:lemma	actiniaria
01914453-v	fra:lemma	bousculer
01914521-a	fra:lemma	qualitatif
01914609-n	fra:lemma	Anémone de mer
01914609-n	fra:lemma	anémone de mer
01914609-n	fra:lemma	anémone
01914609-n	fra:lemma	anémones de mer
01914657-v	fra:lemma	croix
01914792-v	fra:lemma	décroiser
01914830-n	fra:lemma	actinia
01914830-n	fra:lemma	actinie
01914947-v	fra:lemma	courir
01914961-n	fra:lemma	Actinia
01914961-n	fra:lemma	actinie
01915093-n	fra:lemma	alcyonaria
01915093-n	fra:lemma	Octocorallia
01915093-n	fra:lemma	Les Octocoralliaires
01915131-v	fra:lemma	bridge
01915131-v	fra:lemma	pont
01915290-n	fra:lemma	Alcyonacea
01915290-n	fra:lemma	alcyonacea
01915353-a	fra:lemma	système décimal
01915365-v	fra:lemma	transir
01915365-v	fra:lemma	transiter
01915365-v	fra:lemma	traverser
01915414-n	fra:lemma	pennatulidae
01915586-a	fra:lemma	numérique
01915700-n	fra:lemma	Pennatulacea
01915700-n	fra:lemma	pennatulacea
01915730-v	fra:lemma	trancher
01915745-a	fra:lemma	quantifiable
01915811-n	fra:lemma	corail
01915865-v	fra:lemma	trancher
01916010-n	fra:lemma	gorgonacea
01916187-n	fra:lemma	Gorgonacea
01916187-n	fra:lemma	coraux cornés
01916187-n	fra:lemma	gorgones
01916187-n	fra:lemma	gorgonacea
01916187-n	fra:lemma	coraux écorce
01916214-v	fra:lemma	patauger
01916471-v	fra:lemma	flaque
01916555-a	fra:lemma	supposé
01916555-a	fra:lemma	soi-disant
01916555-a	fra:lemma	prétendu
01916634-v	fra:lemma	pavaner
01916693-a	fra:lemma	apocryphe
01916784-a	fra:lemma	problématique
01916960-v	fra:lemma	somnambuler
01916979-a	fra:lemma	incertain
01916979-a	fra:lemma	douteux
01916979-a	fra:lemma	sceptique
01916979-a	fra:lemma	aléatoire
01917244-v	fra:lemma	boiter
01917434-n	fra:lemma	Acropora
01917434-n	fra:lemma	acropores
01917434-n	fra:lemma	acropora
01917594-a	fra:lemma	méfiant
01917594-a	fra:lemma	drôle
01917594-a	fra:lemma	suspect
01917594-a	fra:lemma	étrange
01917594-a	fra:lemma	avec méfiance
01917594-a	fra:lemma	louche
01917751-n	fra:lemma	fungia
01917980-v	fra:lemma	flâner
01918184-a	fra:lemma	indiscutable
01918304-v	fra:lemma	rôder
01918310-n	fra:lemma	cténophores
01918310-n	fra:lemma	ctenophora
01918660-a	fra:lemma	pour sûr
01918744-n	fra:lemma	ctenophora
01918744-n	fra:lemma	cténophores
01918744-n	fra:lemma	Ctenophora
01918771-a	fra:lemma	mathématique
01918803-v	fra:lemma	pagaie
01918984-a	fra:lemma	calme
01918984-a	fra:lemma	silencieux
01919099-n	fra:lemma	nuda
01919226-v	fra:lemma	promenade
01919385-n	fra:lemma	beroe
01919391-v	fra:lemma	marcher
01919428-a	fra:lemma	calme
01919428-a	fra:lemma	encore
01919504-n	fra:lemma	tentaculata
01919711-v	fra:lemma	mesurer
01919714-n	fra:lemma	cydippida
01919931-a	fra:lemma	bruyant
01920048-v	fra:lemma	fichier
01920178-n	fra:lemma	pleurobrachiidae
01920302-n	fra:lemma	pleurobrachia
01920367-a	fra:lemma	flagrant
01920367-a	fra:lemma	strident
01920367-a	fra:lemma	clair
01920582-n	fra:lemma	cestida
01920735-n	fra:lemma	cestidae
01920932-v	fra:lemma	randonner
01920939-n	fra:lemma	cestum
01921059-n	fra:lemma	cestum veneris
01921216-n	fra:lemma	lobata
01921440-n	fra:lemma	peigne
01921440-n	fra:lemma	peigner
01921639-a	fra:lemma	asthmatique
01921752-a	fra:lemma	stertoreux
01921772-v	fra:lemma	grimper
01921772-v	fra:lemma	peau
01921772-v	fra:lemma	tibia
01921964-v	fra:lemma	gravir
01922227-a	fra:lemma	paisible
01922227-a	fra:lemma	calme
01922227-a	fra:lemma	tranquille
01922303-n	fra:lemma	ver
01922466-v	fra:lemma	écaille
01922717-n	fra:lemma	Ver parasite
01922717-n	fra:lemma	ver parasite
01922717-n	fra:lemma	vers parasites
01922763-a	fra:lemma	tranquille
01922763-a	fra:lemma	calme
01922763-a	fra:lemma	silencieux
01923058-v	fra:lemma	rappel
01923118-a	fra:lemma	paisible
01923118-a	fra:lemma	tranquille
01923171-n	fra:lemma	acanthocéphales
01923171-n	fra:lemma	Acanthocephala
01923171-n	fra:lemma	acanthocephala
01923171-n	fra:lemma	acanthocéphale
01923404-n	fra:lemma	acanthocéphale
01923414-v	fra:lemma	enfourcher
01923637-n	fra:lemma	Chaetognatha
01923637-n	fra:lemma	chaetognathes
01923637-n	fra:lemma	chaetognatha
01923720-a	fra:lemma	inquiet
01923720-a	fra:lemma	perturbant
01923720-a	fra:lemma	dérangeant
01923720-a	fra:lemma	disruptif
01923732-v	fra:lemma	descendre
01923909-v	fra:lemma	gravir
01924023-v	fra:lemma	pourboire
01924309-n	fra:lemma	sagitta
01924309-n	fra:lemma	flèche
01924316-a	fra:lemma	aléatoire
01924505-v	fra:lemma	promenade
01924505-v	fra:lemma	parade
01924590-n	fra:lemma	platyhelminthes
01924590-n	fra:lemma	platodes
01924712-v	fra:lemma	défilé
01924712-v	fra:lemma	défiler
01924712-v	fra:lemma	parade
01924882-v	fra:lemma	tituber
01924916-n	fra:lemma	plathelminthes
01924916-n	fra:lemma	vers plats
01924916-n	fra:lemma	ténidé
01924916-n	fra:lemma	plathelminthe
01924916-n	fra:lemma	platodes
01924916-n	fra:lemma	Platyhelminthes
01924916-n	fra:lemma	platyhelminthes
01925000-a	fra:lemma	stochastique
01925133-n	fra:lemma	Turbellaria
01925133-n	fra:lemma	Turbellariés
01925133-n	fra:lemma	turbellaria
01925170-v	fra:lemma	flet
01925270-n	fra:lemma	turbellarié
01925338-v	fra:lemma	timbre-poste
01925338-v	fra:lemma	fouler
01925372-a	fra:lemma	rationnel
01925469-n	fra:lemma	trématodes
01925469-n	fra:lemma	trematoda
01925469-n	fra:lemma	Trematoda
01925548-v	fra:lemma	bois de charpente
01925694-v	fra:lemma	errer
01925694-v	fra:lemma	se tromper
01925708-a	fra:lemma	logique
01925708-a	fra:lemma	cohérent
01926031-v	fra:lemma	sac à dos
01926031-v	fra:lemma	meute
01926089-a	fra:lemma	intelligent
01926090-n	fra:lemma	Fasciolidae
01926311-v	fra:lemma	courir
01926376-a	fra:lemma	irrationnel
01926379-n	fra:lemma	Fasciola hepatica
01926654-a	fra:lemma	aveugle
01926840-n	fra:lemma	Schistosomatidae
01926984-v	fra:lemma	courir
01926984-v	fra:lemma	couler
01926988-n	fra:lemma	Schistosoma
01927061-a	fra:lemma	superstitieux
01927061-a	fra:lemma	superstitieuse
01927159-n	fra:lemma	bilharzie
01927279-a	fra:lemma	émotionnel
01927301-n	fra:lemma	cestode
01927301-n	fra:lemma	cestodes
01927301-n	fra:lemma	cestoda
01927301-n	fra:lemma	Cestoda
01927447-v	fra:lemma	courir
01927455-a	fra:lemma	cérébral
01927455-a	fra:lemma	intellectuel
01927456-n	fra:lemma	cestode
01927456-n	fra:lemma	ver solitaire
01927654-a	fra:lemma	racial
01927665-n	fra:lemma	Taeniidae
01927665-n	fra:lemma	taeniidae
01927747-v	fra:lemma	courir
01927903-v	fra:lemma	courir
01927904-a	fra:lemma	biracial
01927928-n	fra:lemma	wagfadjur
01927928-n	fra:lemma	echinococcus
01928114-a	fra:lemma	multiracial
01928154-v	fra:lemma	point
01928215-n	fra:lemma	ténia
01928283-a	fra:lemma	raciste
01928283-v	fra:lemma	temps
01928360-n	fra:lemma	némertes
01928360-n	fra:lemma	Nemertea
01928360-n	fra:lemma	némertiens
01928360-n	fra:lemma	nemertea
01928390-v	fra:lemma	jogger
01928579-v	fra:lemma	sprinter
01928737-n	fra:lemma	pogonophora
01928838-v	fra:lemma	mesurer
01929047-n	fra:lemma	rotifera
01929047-n	fra:lemma	rotifères
01929062-a	fra:lemma	labile
01929186-n	fra:lemma	Rotifera
01929186-n	fra:lemma	rotifera
01929186-n	fra:lemma	Rotifères
01929186-n	fra:lemma	rotifères
01929254-v	fra:lemma	mesurer
01929396-n	fra:lemma	vers ronds
01929396-n	fra:lemma	nématode
01929396-n	fra:lemma	nematoda
01929456-a	fra:lemma	instable
01929467-v	fra:lemma	piétiner
01929802-a	fra:lemma	inactif
01930004-a	fra:lemma	neutre
01930004-a	fra:lemma	indifférent
01930112-n	fra:lemma	nématodes
01930112-n	fra:lemma	nématode
01930112-n	fra:lemma	vers ronds
01930112-n	fra:lemma	nematoda
01930112-n	fra:lemma	Nematoda
01930117-v	fra:lemma	rendre
01930117-v	fra:lemma	aller
01930117-v	fra:lemma	moteur
01930117-v	fra:lemma	conduire
01930244-a	fra:lemma	noble
01930417-a	fra:lemma	stable
01930482-v	fra:lemma	prendre
01930482-v	fra:lemma	aller
01930482-v	fra:lemma	conduire
01930512-a	fra:lemma	prêt
01930672-n	fra:lemma	ascaris
01930738-v	fra:lemma	auto
01930738-v	fra:lemma	voiture
01930738-v	fra:lemma	automobile
01930852-n	fra:lemma	ascaris lumbricoides
01930852-n	fra:lemma	Ascaris
01930874-v	fra:lemma	aller
01930874-v	fra:lemma	conduire
01931262-v	fra:lemma	entraîneur
01931520-n	fra:lemma	oxyure humain
01931520-n	fra:lemma	oxyure de l'homme
01931520-n	fra:lemma	oxyure
01931520-n	fra:lemma	nématode
01931566-v	fra:lemma	croisière
01931676-a	fra:lemma	rapide
01931768-v	fra:lemma	diriger
01931768-v	fra:lemma	guider
01931768-v	fra:lemma	conduire
01931768-v	fra:lemma	orienter
01931845-n	fra:lemma	Cephalobidae
01932586-v	fra:lemma	crabe
01932704-v	fra:lemma	naviguer
01932936-n	fra:lemma	Trichine
01932936-n	fra:lemma	Trichinella spiralis
01932936-n	fra:lemma	trichinella spiralis
01932951-v	fra:lemma	tribord
01932973-a	fra:lemma	réel
01932973-a	fra:lemma	vrai
01933305-v	fra:lemma	naviguer
01933305-v	fra:lemma	pilote
01933686-n	fra:lemma	dracunculidae
01933731-a	fra:lemma	effectif
01933900-v	fra:lemma	canaliser
01933900-v	fra:lemma	acheminer
01934026-a	fra:lemma	objectif
01934205-v	fra:lemma	coin
01934207-n	fra:lemma	annélide
01934207-n	fra:lemma	annelida
01934284-a	fra:lemma	historique
01934427-v	fra:lemma	stationner
01934427-v	fra:lemma	garer
01934440-n	fra:lemma	annélides
01934440-n	fra:lemma	annelida
01934554-a	fra:lemma	irréel
01935012-n	fra:lemma	oligochaeta
01935104-v	fra:lemma	bœuf
01935233-v	fra:lemma	tête
01935395-n	fra:lemma	de
01935395-n	fra:lemma	ver
01935395-n	fra:lemma	Ver de terre
01935395-n	fra:lemma	ver de terre
01935395-n	fra:lemma	terre
01935395-n	fra:lemma	lombric
01935476-v	fra:lemma	faire du vélo
01935743-n	fra:lemma	branchiobdellidae
01935744-a	fra:lemma	légendaire
01935935-a	fra:lemma	fictif
01935997-n	fra:lemma	branchiobdella
01936048-v	fra:lemma	passer
01936048-v	fra:lemma	moto
01936048-v	fra:lemma	motocyclette
01936048-v	fra:lemma	cycle
01936184-a	fra:lemma	mythologique
01936184-a	fra:lemma	mythique
01936184-a	fra:lemma	fabuleux
01936219-n	fra:lemma	polychaeta
01936391-n	fra:lemma	polychaeta
01936391-n	fra:lemma	Polychaeta
01936528-a	fra:lemma	imaginaire
01936671-n	fra:lemma	Arenicola marina
01936671-n	fra:lemma	arenicola marina
01936671-n	fra:lemma	arénicoles
01936753-v	fra:lemma	patiner
01936778-a	fra:lemma	fantastique
01936858-n	fra:lemma	aphrodita
01936997-a	fra:lemma	hallucinatoire
01937015-n	fra:lemma	terebellidae
01937222-v	fra:lemma	patin à glace
01937390-a	fra:lemma	illusoire
01937534-v	fra:lemma	patin à roulettes
01937719-n	fra:lemma	hirudinea
01937759-a	fra:lemma	faire semblant
01937759-a	fra:lemma	feindre
01937795-v	fra:lemma	faire du skate
01937795-v	fra:lemma	planche à roulettes
01937795-v	fra:lemma	skateboard
01937795-v	fra:lemma	skater
01937909-n	fra:lemma	sangsue
01937909-n	fra:lemma	leech
01937994-a	fra:lemma	réel
01938155-n	fra:lemma	hirudinidae
01938312-n	fra:lemma	hirudo
01938322-a	fra:lemma	propre
01938322-a	fra:lemma	exact
01938426-v	fra:lemma	skier
01938659-a	fra:lemma	irréel
01938975-a	fra:lemma	trompeur
01939037-v	fra:lemma	slalom
01939174-v	fra:lemma	traîneau
01939174-v	fra:lemma	luge
01939226-a	fra:lemma	somnambulesque
01939402-a	fra:lemma	fantôme
01939553-v	fra:lemma	aller
01939596-a	fra:lemma	réel
01939596-a	fra:lemma	tangible
01939784-a	fra:lemma	nominal
01940034-v	fra:lemma	Piste de bobsleigh
01940403-v	fra:lemma	voler
01940488-n	fra:lemma	mollusque
01940488-n	fra:lemma	mollusca
01940651-a	fra:lemma	pragmatique
01940651-a	fra:lemma	pratique
01940736-n	fra:lemma	coquillage
01940736-n	fra:lemma	mollusque
01940868-v	fra:lemma	voler
01941026-a	fra:lemma	graphique
01941030-n	fra:lemma	scaphopoda
01941093-v	fra:lemma	naviguer
01941093-v	fra:lemma	voler
01941093-v	fra:lemma	piloter
01941340-n	fra:lemma	Scaphopoda
01941340-n	fra:lemma	scaphopodes
01941340-n	fra:lemma	scaphopoda
01941604-a	fra:lemma	réel
01941670-n	fra:lemma	gastéropodes
01941670-n	fra:lemma	gastropoda
01941670-n	fra:lemma	Gastropoda
01941670-n	fra:lemma	gastéropode
01941814-a	fra:lemma	virtuel
01941814-a	fra:lemma	pratique
01941987-v	fra:lemma	solo
01941999-a	fra:lemma	irréaliste
01942177-n	fra:lemma	gastéropodes
01942177-n	fra:lemma	gastéropode
01942234-v	fra:lemma	jais
01942279-a	fra:lemma	chimérique
01942560-v	fra:lemma	milan
01942560-v	fra:lemma	cerf-volant
01942601-n	fra:lemma	haliotidae
01942718-v	fra:lemma	rabot
01942724-n	fra:lemma	haliotis
01942869-n	fra:lemma	Haliotis
01942869-n	fra:lemma	ormeau
01942869-n	fra:lemma	abalone
01942869-n	fra:lemma	haliotide
01942869-n	fra:lemma	haliotis
01942888-a	fra:lemma	kafkaïen
01942959-v	fra:lemma	planeur
01943067-a	fra:lemma	surréaliste
01943087-n	fra:lemma	haliotis tuberculata
01943153-v	fra:lemma	hydravion
01943213-n	fra:lemma	strombidae
01943213-n	fra:lemma	Strombidae
01943367-n	fra:lemma	lambis
01943406-a	fra:lemma	raisonnable
01943406-a	fra:lemma	sage
01943754-n	fra:lemma	strombus
01943899-n	fra:lemma	conque
01944086-v	fra:lemma	fusée
01944086-v	fra:lemma	roquette
01944088-a	fra:lemma	sain
01944088-a	fra:lemma	intelligent
01944088-a	fra:lemma	son
01944118-n	fra:lemma	Strombus gigas
01944118-n	fra:lemma	strombus gigas
01944217-n	fra:lemma	helicidae
01944390-n	fra:lemma	limaçon
01944390-n	fra:lemma	escargot
01944617-n	fra:lemma	hélix
01944617-n	fra:lemma	helix
01944617-n	fra:lemma	hélice
01944660-a	fra:lemma	déraisonnable
01944692-v	fra:lemma	bateau
01944812-n	fra:lemma	Helix pomatia
01944812-n	fra:lemma	helix pomatia
01944812-n	fra:lemma	escargot de Bourgogne
01944904-a	fra:lemma	contre-intuitif
01944976-v	fra:lemma	vapeur
01945010-a	fra:lemma	intenable
01945143-n	fra:lemma	Helix aspersa
01945143-n	fra:lemma	helix aspersa
01945350-a	fra:lemma	indu
01945350-a	fra:lemma	injustifié
01945381-v	fra:lemma	yacht
01945443-n	fra:lemma	Limacidae
01945516-v	fra:lemma	voile
01945550-a	fra:lemma	réciproque
01945550-a	fra:lemma	mutuel
01946118-n	fra:lemma	neritidae
01946439-a	fra:lemma	interactif
01946630-n	fra:lemma	nerita
01946817-v	fra:lemma	foc
01946996-v	fra:lemma	ramer
01947139-n	fra:lemma	neritina
01947247-v	fra:lemma	tirer
01947275-n	fra:lemma	Buccins
01947275-n	fra:lemma	buccinidae
